,r,C,T,n,fold,best_alpha,mse,evs
0,10,2,256,32,4,1.0,0.17679338343787543,0.40288752916656767
0,10,2,256,64,4,1.0,0.15756948445872324,0.424376583728197
0,10,2,256,128,4,0.1,0.16094739488646476,0.3861845347908598
0,10,2,256,256,4,1.0,0.12758728414963433,0.5516897271791934
0,10,2,256,512,4,1.0,0.10011699646799552,0.6103643101090228
0,10,2,256,1024,4,1.0,0.156726926203769,0.40705977036848495
0,10,2,256,2048,4,1.0,0.15561568410064242,0.4865734671600317
0,10,2,512,16,4,1.0,0.1656535395302437,0.3539681187388293
0,10,2,512,32,4,1.0,0.16148751279929585,0.36767138107492026
0,10,2,512,64,4,1.0,0.13111956192416888,0.49354635386953105
0,10,2,512,128,4,1.0,0.1320155903314021,0.478311802607453
0,10,2,512,256,4,1.0,0.12850538758242835,0.4887790941587302
0,10,2,512,512,4,1.0,0.1255928157965796,0.5104557455222396
0,10,2,512,1024,4,1.0,0.1473689266982394,0.41967854891705847
0,10,2,512,2048,4,1.0,0.1403437203765781,0.4755585712105783
0,10,2,1024,16,4,1.0,0.15096230340904787,0.41323591763670386
0,10,2,1024,32,4,1.0,0.16023879877819305,0.37755938412885526
0,10,2,1024,64,4,1.0,0.12589245337859745,0.4993975531272623
0,10,2,1024,128,4,1.0,0.11696993380512295,0.5395872566248691
0,10,2,1024,256,4,1.0,0.12586432905539008,0.49553422853830453
0,10,2,1024,512,4,1.0,0.14546138543198106,0.4211153426919694
0,10,2,1024,1024,4,1.0,0.13460361517500274,0.48745703854110134
0,10,2,1024,2048,4,1.0,0.12384645360060287,0.5145452166240778
0,10,2,2048,16,4,1.0,0.16244658940182963,0.3560386245598248
0,10,2,2048,32,4,1.0,0.15054600816088692,0.3997795842740425
0,10,2,2048,64,4,1.0,0.12759656867700633,0.4942751934334991
0,10,2,2048,128,4,1.0,0.12361037717543505,0.5087828897164708
0,10,2,2048,256,4,1.0,0.12311980906532657,0.508257786376576
0,10,2,2048,512,4,1.0,0.12459073500255394,0.5016311576240586
0,10,2,2048,1024,4,1.0,0.12860297322583006,0.48773396049413487
0,10,2,2048,2048,4,1.0,0.12266488457301607,0.5095989225394513
0,10,10,16,16,4,1.0,4.516006516039447,0.23835473435370857
0,10,10,16,32,4,0.01,10.415538182056432,0.4822175987573627
0,10,10,16,64,4,0.01,1.102941099696536,0.6650708768003588
0,10,10,16,128,4,0.1,3.661469548245908,0.6306686334778173
0,10,10,16,256,4,0.1,8.860194193605356,0.2074625678565568
0,10,10,16,512,4,0.01,4.057502679461338,0.5764188710663762
0,10,10,16,1024,4,0.01,4.642715344574608,0.6963615602320603
0,10,10,16,2048,4,1.0,8.969615323999067,0.5372689474529012
0,10,10,32,16,4,0.1,7.531048263954184,0.05877769213635475
0,10,10,32,32,4,0.01,7.0594787991688674,0.35214432762758885
0,10,10,32,64,4,0.1,2.888713680745743,0.7829921575431701
0,10,10,32,128,4,0.1,2.6976654259294524,0.7340602996239523
0,10,10,32,256,4,0.1,8.16922695197953,0.32980618581134924
0,10,10,32,512,4,0.1,4.746937152468455,0.31529170547414076
0,10,10,32,1024,4,0.1,3.582327685626464,0.7709108018326298
0,10,10,32,2048,4,0.1,5.466515217080612,0.3578995889224925
0,10,10,64,16,4,0.1,7.960763349941419,-0.0020523107420671316
0,10,10,64,32,4,1.0,4.655317449629813,0.47238579262579294
0,10,10,64,64,4,0.1,5.794488164292593,0.5232169269976064
0,10,10,64,128,4,1.0,2.393158036030637,0.7883464535366894
0,10,10,64,256,4,0.1,4.98953474428724,0.563174468628069
0,10,10,64,512,4,0.1,3.8221006941394435,0.6223350870881639
0,10,10,64,1024,4,1.0,3.6611101574906955,0.6412114746759343
0,10,10,64,2048,4,1.0,5.0716245767032095,0.5129208231499068
0,10,10,128,16,4,1.0,4.561992637725192,0.4952133102206935
0,10,10,128,32,4,1.0,5.051412454214113,0.3779991593906562
0,10,10,128,64,4,1.0,2.7058681945757117,0.6612839692674498
0,10,10,128,128,4,1.0,3.5559959729768003,0.5870314098383964
0,10,10,128,256,4,1.0,2.7619291794557497,0.6007912342992476
0,10,10,128,512,4,1.0,3.3233875184901107,0.6790028738447709
0,10,10,128,1024,4,1.0,3.602226393588201,0.6240190628402755
0,10,10,128,2048,4,1.0,3.1966193687945097,0.6107064484974807
0,10,10,256,16,4,1.0,5.249511707099103,0.3560231603484205
0,10,10,256,32,4,1.0,3.473356559239478,0.564151058035265
0,10,10,256,64,4,1.0,4.164757204199629,0.5775554601891468
0,10,10,256,128,4,1.0,2.9161493248048416,0.6596833269972906
0,10,10,256,256,4,1.0,3.4130482480530553,0.581125341049018
0,10,10,256,512,4,1.0,3.812798753235916,0.5453077072941996
0,10,10,256,1024,4,1.0,2.8426136675275293,0.661277911113304
0,10,10,256,2048,4,1.0,3.080756160894937,0.6841282926626975
0,10,10,512,16,4,1.0,4.247209378747257,0.4812435355560615
0,10,10,512,32,4,1.0,4.067310701585065,0.5756741188662653
0,10,10,512,64,4,1.0,3.901275673542784,0.5440735922039077
0,10,10,512,128,4,1.0,3.576357735234602,0.5560952488006823
0,10,10,512,256,4,1.0,2.91220733314665,0.652920197397187
0,10,10,512,512,4,1.0,3.7201604572673537,0.5643094907993192
0,10,10,512,1024,4,1.0,3.1851846136554203,0.609076543238976
0,10,10,512,2048,4,1.0,3.0090756684343614,0.6078236782477073
0,10,10,1024,16,4,10.0,4.560109618583663,0.46103828174532946
0,10,10,1024,32,4,1.0,3.945358765521042,0.5485798664898917
0,10,10,1024,64,4,1.0,3.4845257278838297,0.6153685962635709
0,10,10,1024,128,4,10.0,2.99069407689509,0.6648424883567285
0,10,10,1024,256,4,10.0,3.0144648693806273,0.6337770984246678
0,10,10,1024,512,4,10.0,2.830504303685099,0.6543777826572581
0,10,10,1024,1024,4,10.0,2.955203716894145,0.6860431352812763
0,10,10,1024,2048,4,10.0,2.9621253613518457,0.6544117215656029
0,10,10,2048,16,4,10.0,4.955299361568269,0.4159077456331677
0,10,10,2048,32,4,10.0,4.03202752204132,0.5556112677277816
0,10,10,2048,64,4,10.0,3.3866314937706408,0.6345829259060478
0,10,10,2048,128,4,10.0,3.017442796206608,0.6308211738625191
0,10,10,2048,256,4,10.0,2.8730979047434615,0.6494109083063353
0,10,10,2048,512,4,10.0,2.873602148323049,0.6391141273762395
0,10,10,2048,1024,4,10.0,2.9528006561844897,0.6553922331726683
0,10,10,2048,2048,4,10.0,2.653838755169487,0.6847554525708186
0,2,2,16,16,5,0.1,0.47848566615559074,-0.9743156809356956
0,2,2,16,32,5,1.0,0.6670884181521172,-0.14921322435766937
0,2,2,16,64,5,0.1,0.704019469208507,-1.1608216985851674
0,2,2,16,128,5,0.1,0.5001352157055736,-0.6975404639032614
0,2,2,16,256,5,0.1,1.1172617691259883,-3.4777177467635454
0,2,2,16,512,5,0.1,0.3537219486107368,0.33460045879159084
0,2,2,16,1024,5,0.1,0.17424917300893006,0.2703846984992865
0,2,2,16,2048,5,0.1,0.4768947207453668,-0.2954510360011997
0,2,2,32,16,5,1.0,0.3688757660762101,0.127315586037819
0,2,2,32,32,5,0.1,0.23103186127800557,-0.043071750190540437
0,2,2,32,64,5,0.1,0.293100893736178,-0.3664760289805795
0,2,2,32,128,5,1.0,0.5127073498213375,-0.4580041935459298
0,2,2,32,256,5,0.1,0.32149205356057464,-0.2096773684404165
0,2,2,32,512,5,0.1,0.3955691560996015,-0.049456754747190024
0,2,2,32,1024,5,1.0,0.3570196879889125,-0.26900512620751793
0,2,2,32,2048,5,0.1,0.38666318592128335,-0.2972431157309803
0,2,2,64,16,5,1.0,0.28903931304554625,-0.06463695642007194
0,2,2,64,32,5,0.1,0.34067809963883866,-0.3837561860955163
0,2,2,64,64,5,1.0,0.449703948057729,-0.2088695631906794
0,2,2,64,128,5,1.0,0.29581241993503093,0.03890554975705618
0,2,2,64,256,5,1.0,0.2112524813702157,0.3207526004202714
0,2,2,64,512,5,1.0,0.30712623246029314,-0.24426468324147188
0,2,2,64,1024,5,1.0,0.286349937751906,-0.17712988284147024
0,2,2,64,2048,5,1.0,0.3190710503622658,-0.006404184843202598
0,2,2,128,16,5,1.0,0.3066346510176109,-0.13890826658096356
0,2,2,128,32,5,0.1,0.3131982461735673,-0.11340388710407523
0,2,2,128,64,5,1.0,0.2737705743801375,0.11485450272323994
0,2,2,128,128,5,0.1,0.24567840400844615,0.02074033329663627
0,2,2,128,256,5,1.0,0.26233392606441136,0.019067937824117087
0,2,2,128,512,5,1.0,0.2579098484245875,-0.024892069867847644
0,2,2,128,1024,5,1.0,0.24763268649584946,0.0911996597348641
0,2,2,128,2048,5,1.0,0.31323766011469817,-0.20717962937135592
0,2,2,256,16,5,1.0,0.23872414960430685,0.08172810694955301
0,2,2,256,32,5,1.0,0.2206523028395006,0.12551235581054532
0,2,2,256,64,5,1.0,0.23351127044728473,0.08665235496437718
0,2,2,256,128,5,0.1,0.2561848124075386,0.01456133265802484
0,2,2,256,256,5,0.1,0.24871884046309947,0.012240824418805807
0,2,2,256,512,5,1.0,0.2224695493523836,0.1301221822835683
0,2,2,256,1024,5,1.0,0.24641018257482888,0.0289022306236717
0,2,2,256,2048,5,1.0,0.2517961417360891,-0.00804680333892982
0,2,2,512,16,5,1.0,0.22165785012857325,0.11341207937220543
0,2,2,512,32,5,1.0,0.24834923989867863,0.0044276523327901884
0,2,2,512,64,5,10.0,0.2655103215865278,0.07794650198132613
0,2,2,512,128,5,0.1,0.23329365921788608,0.06598960527017605
0,2,2,512,256,5,1.0,0.22517900520289671,0.10613380784365078
0,2,2,512,512,5,1.0,0.20211222239182564,0.19281817162424708
0,2,2,512,1024,5,0.1,0.23694304258347232,0.05194982440794915
0,2,2,512,2048,5,1.0,0.2065654809680173,0.17432180898144733
0,2,2,1024,16,5,1.0,0.20719139221554178,0.17627371314011442
0,2,2,1024,32,5,1.0,0.21631370945586847,0.140578769333776
0,2,2,1024,64,5,1.0,0.22110812092566962,0.11705930820458132
0,2,2,1024,128,5,1.0,0.22205823656148643,0.1136964009055883
0,2,2,1024,256,5,1.0,0.2139021250977223,0.14510298695157475
0,2,2,1024,512,5,1.0,0.19896139980187644,0.2041181485209802
0,2,2,1024,1024,5,1.0,0.21382581699324,0.15061082500232859
0,2,2,1024,2048,5,1.0,0.21175480306916367,0.1563523248385802
0,2,2,2048,16,5,10.0,0.21164331809546955,0.16330626856620778
0,2,2,2048,32,5,1.0,0.2148714762862094,0.14179705689486266
0,2,2,2048,64,5,1.0,0.21205199766434168,0.1517769509576239
0,2,2,2048,128,5,1.0,0.2129978262345057,0.15052286787613256
0,2,2,2048,256,5,1.0,0.2131258003756909,0.14754167299344123
0,2,2,2048,512,5,1.0,0.2082885354977084,0.17691368821831044
0,2,2,2048,1024,5,1.0,0.21355249147894834,0.1460569187140135
0,2,2,2048,2048,5,1.0,0.20421269285826835,0.18250066136379062
0,2,10,16,16,5,0.1,14.186635976960067,0.49982537072319
0,2,10,16,32,5,0.1,8.101454182185954,0.1501520487788538
0,2,10,16,64,5,1.0,8.705574490293094,-0.344842929590522
0,2,10,16,128,5,1.0,7.27937884719083,0.34530297704988533
0,2,10,16,256,5,0.01,0.9146516941117585,0.8093928293151678
0,2,10,16,512,5,1.0,11.297752503687118,0.6981472252495229
0,2,10,16,1024,5,1.0,8.678719473386515,0.48177466610722486
0,2,10,16,2048,5,1.0,4.1115879376442255,-0.16902738292627073
0,2,10,32,16,5,0.1,11.151479765359836,-0.19199026601575597
0,2,10,32,32,5,1.0,5.75168174422927,0.36612324793844375
0,2,10,32,64,5,1.0,3.6532185850863597,0.2727425552714243
0,2,10,32,128,5,1.0,8.60201073076195,0.10264398658434715
0,2,10,32,256,5,0.1,8.70945795768769,-0.16244218949736733
0,2,10,32,512,5,0.1,9.571240587165235,-0.09780368385904192
0,2,10,32,1024,5,1.0,6.422648587054217,0.2534809348029369
0,2,10,32,2048,5,1.0,9.619634685496102,0.12254049843416714
0,2,10,64,16,5,1.0,7.360974651451645,0.11308542305659797
0,2,10,64,32,5,1.0,6.874658882838923,0.1197499592404927
0,2,10,64,64,5,1.0,5.552469495465882,0.30100664579891023
0,2,10,64,128,5,1.0,4.109564588906261,0.443617154904283
0,2,10,64,256,5,0.1,5.8636921479997905,0.18716615559447058
0,2,10,64,512,5,0.1,5.253499569712657,0.34750287560628534
0,2,10,64,1024,5,1.0,9.690926293145381,0.169893519146315
0,2,10,64,2048,5,1.0,7.741131387533272,0.41884850859791334
0,2,10,128,16,5,1.0,6.1763184726133815,0.22502157748056406
0,2,10,128,32,5,1.0,7.081360393859381,0.014376686097879787
0,2,10,128,64,5,1.0,5.341678662356546,0.3620989809326761
0,2,10,128,128,5,1.0,4.72452244040292,0.3417038038181466
0,2,10,128,256,5,1.0,4.873025374062482,0.2997419919312635
0,2,10,128,512,5,1.0,6.436254437501528,0.2827903032348694
0,2,10,128,1024,5,1.0,7.168891102716491,0.19647686837615153
0,2,10,128,2048,5,1.0,10.766578862505412,0.17050992632270334
0,2,10,256,16,5,1.0,5.451884692465322,0.21365535746711284
0,2,10,256,32,5,1.0,6.247063841430052,0.14192769377628944
0,2,10,256,64,5,1.0,6.3111475913065815,0.32057527627700644
0,2,10,256,128,5,1.0,5.080123720444643,0.35604118533393025
0,2,10,256,256,5,1.0,4.771572599489597,0.3742210105131305
0,2,10,256,512,5,1.0,5.14526033114238,0.39909979257929407
0,2,10,256,1024,5,1.0,6.83901946903868,0.19354375156973824
0,2,10,256,2048,5,1.0,6.967588359707523,0.20675051459538696
0,2,10,512,16,5,1.0,6.340215854023864,0.2174331348355958
0,2,10,512,32,5,1.0,6.079270623501602,0.3037104194088128
0,2,10,512,64,5,1.0,6.236562767589432,0.32717531392318644
0,2,10,512,128,5,1.0,5.160122059046296,0.32033824754749163
0,2,10,512,256,5,1.0,5.859866265469831,0.25770723408018104
0,2,10,512,512,5,1.0,4.888136301606512,0.36498268688073265
0,2,10,512,1024,5,1.0,5.971055277891683,0.2225197247788704
0,2,10,512,2048,5,0.1,6.80985729949059,0.20618918631447325
0,2,10,1024,16,5,1.0,6.687741369076443,0.21034182760673426
0,2,10,1024,32,5,10.0,5.603692098240744,0.3143039717510744
0,2,10,1024,64,5,1.0,5.7199826586206415,0.35259280723174413
0,2,10,1024,128,5,1.0,5.315493252316179,0.34475047553498106
0,2,10,1024,256,5,1.0,5.463951389342373,0.3082663265255625
0,2,10,1024,512,5,10.0,5.1728531354607235,0.33815250680472997
0,2,10,1024,1024,5,1.0,5.799613882964527,0.27850550700164933
0,2,10,1024,2048,5,1.0,5.9023380855700704,0.29707067395809184
0,2,10,2048,16,5,1.0,6.592693527708066,0.17222476185138724
0,2,10,2048,32,5,10.0,5.984345888026853,0.2645149314903885
0,2,10,2048,64,5,10.0,5.877847575580491,0.3179209231427135
0,2,10,2048,128,5,1.0,5.423618385924048,0.32656139540185547
0,2,10,2048,256,5,10.0,5.723386743102805,0.31415118176161094
0,2,10,2048,512,5,10.0,5.107068944575566,0.35501319864729575
0,2,10,2048,1024,5,10.0,5.561492757425761,0.3330644976260282
0,2,10,2048,2048,5,1.0,5.8136260683294685,0.3417162207111457
0,10,2,16,16,5,0.01,0.18095869873716602,0.8268073585177848
0,10,2,16,32,5,0.01,0.2508808425491208,-0.2195408228584379
0,10,2,16,64,5,0.01,0.3658665875906273,0.683030432244066
0,10,2,16,128,5,0.01,0.4139486305511917,-0.1378415258242056
0,10,2,16,256,5,0.01,0.25791026926955246,0.6251514061826041
0,10,2,16,512,5,0.01,0.34978535437969127,0.4853176209406357
0,10,2,16,1024,5,0.01,0.47044657151922664,0.49376414273693725
0,10,2,16,2048,5,0.01,0.9523457878662112,0.3782433866579211
0,10,2,32,16,5,0.01,0.3605805060402686,0.11820568714314461
0,10,2,32,32,5,0.1,0.26693905914811594,0.44880365720145854
0,10,2,32,64,5,0.01,0.27325962683458227,0.36762959931940253
0,10,2,32,128,5,0.01,0.2968087060516432,0.41159422055879924
0,10,2,32,256,5,0.01,0.47793811931632624,-0.3650480247085717
0,10,2,32,512,5,0.01,0.29075720031263214,0.27577674800432084
0,10,2,32,1024,5,0.01,0.21178824370573202,0.5244452486692244
0,10,2,32,2048,5,0.1,0.30458705610899733,0.3231565643785129
0,10,2,64,16,5,0.1,0.2082644604148176,0.1910639985186975
0,10,2,64,32,5,1.0,0.29694850565885794,0.5134429332501431
0,10,2,64,64,5,0.01,0.23038520120014622,0.49195224808430815
0,10,2,64,128,5,0.01,0.25529475137517776,0.1237243177361429
0,10,2,64,256,5,0.1,0.31287613375593604,-0.09984241265551552
0,10,2,64,512,5,0.1,0.15000148877645508,0.37857590734831437
0,10,2,64,1024,5,0.1,0.24112617762169541,0.34340277640552674
0,10,2,64,2048,5,0.1,0.12368720161952647,0.574311963610727
0,10,2,128,16,5,0.1,0.22677894392985287,0.09145717905561446
0,10,2,128,32,5,0.1,0.22941328583188558,0.23646748601593948
0,10,2,128,64,5,1.0,0.13550282901414765,0.5581404862939601
0,10,2,128,128,5,0.01,0.1982428370345272,0.18776638111850064
0,10,2,128,256,5,0.1,0.20914834366515062,0.19942140868201574
0,10,2,128,512,5,0.1,0.192287627529322,0.28014770388162313
0,10,2,128,1024,5,1.0,0.17609177832494527,0.3826849302806128
0,10,2,128,2048,5,1.0,0.16389475026468803,0.6202336537478814
0,10,2,256,16,5,1.0,0.20547961609931206,0.31709890935872254
0,10,2,256,32,5,1.0,0.17998897566125477,0.4023252193925979
0,10,2,256,64,5,1.0,0.13316723303133884,0.4891270773915076
0,10,2,256,128,5,0.1,0.16873763201138797,0.3148515623147047
0,10,2,256,256,5,1.0,0.14626749198942957,0.42998221178601514
0,10,2,256,512,5,1.0,0.17113008418395015,0.34493630012296594
0,10,2,256,1024,5,1.0,0.16296970192762852,0.47238844965184046
0,10,2,256,2048,5,1.0,0.15377327322417772,0.4365713863756807
0,10,2,512,16,5,1.0,0.19354169483578826,0.23943663171041074
0,10,2,512,32,5,1.0,0.16378286897367533,0.42305971380286633
0,10,2,512,64,5,1.0,0.1473414471745479,0.4146927487560622
0,10,2,512,128,5,1.0,0.14080093280647088,0.4417002375566341
0,10,2,512,256,5,1.0,0.14252542625636797,0.4779408939710915
0,10,2,512,512,5,1.0,0.13697635338991004,0.4572011229545949
0,10,2,512,1024,5,1.0,0.14963895130987684,0.44545685668825274
0,10,2,512,2048,5,1.0,0.11661451967243905,0.525113176504074
0,10,2,1024,16,5,1.0,0.18728998920515919,0.2788622078231716
0,10,2,1024,32,5,1.0,0.13828856871280606,0.4648347941964325
0,10,2,1024,64,5,1.0,0.1383164145428722,0.45189824495693953
0,10,2,1024,128,5,1.0,0.12637823924939284,0.500977503357322
0,10,2,1024,256,5,1.0,0.13687234753477698,0.4535628364752927
0,10,2,1024,512,5,1.0,0.12214923812080931,0.5127767809247867
0,10,2,1024,1024,5,1.0,0.12900253749038038,0.49421741343641934
0,10,2,1024,2048,5,1.0,0.1291799847117686,0.4912057351963576
0,10,2,2048,16,5,1.0,0.17338665915910811,0.30938596643839755
0,10,2,2048,32,5,1.0,0.13656800803411243,0.45886205281624004
0,10,2,2048,64,5,1.0,0.138067420345604,0.44776494986741766
0,10,2,2048,128,5,1.0,0.1251976345510847,0.5087761797450563
0,10,2,2048,256,5,1.0,0.12910664448386264,0.4854498845680334
0,10,2,2048,512,5,1.0,0.12769413977308497,0.4936415838728827
0,10,2,2048,1024,5,1.0,0.12876612761105719,0.4853689015657644
0,10,2,2048,2048,5,1.0,0.11872486031540357,0.5255223700040029
0,10,10,16,16,5,1.0,21.64615742237482,-0.13099040116333138
0,10,10,16,32,5,0.01,2.2078245471868785,0.6870941221613518
0,10,10,16,64,5,0.01,6.840866622017949,0.5997921653747429
0,10,10,16,128,5,0.1,9.472366992020277,0.5445764099699135
0,10,10,16,256,5,0.1,4.396885582408365,0.57175971250676
0,10,10,16,512,5,0.01,8.435026372358875,0.6490932511750587
0,10,10,16,1024,5,0.01,3.944040762789289,0.5954997697324615
0,10,10,16,2048,5,1.0,6.731635871781565,0.38812402771819143
0,10,10,32,16,5,0.1,9.031805819695453,0.050926911768900074
0,10,10,32,32,5,0.01,11.1973125546857,-0.2100718345358532
0,10,10,32,64,5,0.1,5.050487293266707,0.4323200607781734
0,10,10,32,128,5,0.1,6.4823403764627345,0.3172866980879856
0,10,10,32,256,5,0.1,2.1046333441144705,0.7130513078045756
0,10,10,32,512,5,0.1,6.275516945548266,0.6009832760157877
0,10,10,32,1024,5,0.1,5.5603544041273825,0.598350810365485
0,10,10,32,2048,5,0.1,3.613690121318647,0.498365947097107
0,10,10,64,16,5,0.1,7.930401159741886,-0.07254158851655257
0,10,10,64,32,5,1.0,6.587192295440261,0.3351048403832767
0,10,10,64,64,5,0.1,5.994672767276231,0.3817410886096597
0,10,10,64,128,5,1.0,4.513998342942468,0.5582401372501824
0,10,10,64,256,5,0.1,2.9803468749789945,0.7504571199654492
0,10,10,64,512,5,0.1,3.750547835876406,0.5172049684868101
0,10,10,64,1024,5,1.0,2.9838088659813393,0.7064599118180452
0,10,10,64,2048,5,1.0,4.296558113852223,0.5919452799265382
0,10,10,128,16,5,1.0,5.358502429361667,0.28570240156802373
0,10,10,128,32,5,1.0,5.871198614191411,0.3977053490426553
0,10,10,128,64,5,1.0,2.6082410484412115,0.7813981080316731
0,10,10,128,128,5,1.0,3.7601644954445614,0.6182477386664706
0,10,10,128,256,5,1.0,2.573507224291715,0.7245697984538921
0,10,10,128,512,5,1.0,2.981026995070992,0.6433773118253023
0,10,10,128,1024,5,1.0,2.8703761795725646,0.6724254595087604
0,10,10,128,2048,5,1.0,3.817998597923362,0.5461751946968583
0,10,10,256,16,5,1.0,5.559599672121641,0.2892146759169024
0,10,10,256,32,5,1.0,4.350787939965789,0.41295571700860645
0,10,10,256,64,5,1.0,2.8081267053634402,0.682294292567555
0,10,10,256,128,5,1.0,3.1798575411029137,0.615008133892432
0,10,10,256,256,5,1.0,2.4348689588506502,0.6603970781843812
0,10,10,256,512,5,1.0,2.8388323258053516,0.6695643098159185
0,10,10,256,1024,5,1.0,2.412685348239958,0.6929434456379082
0,10,10,256,2048,5,1.0,3.2123109010503454,0.5982488014180243
0,10,10,512,16,5,1.0,4.888282281402904,0.4009509258818279
0,10,10,512,32,5,1.0,3.84687665659862,0.517052609814689
0,10,10,512,64,5,1.0,3.041820914623596,0.616999629093221
0,10,10,512,128,5,1.0,3.0120134065983653,0.6268138774926749
0,10,10,512,256,5,1.0,3.4662810554773644,0.5876100133059197
0,10,10,512,512,5,1.0,2.5637078630546046,0.7015174525235655
0,10,10,512,1024,5,1.0,2.4621976336838616,0.6961783007771865
0,10,10,512,2048,5,1.0,2.7250236537546213,0.6472135222087347
0,10,10,1024,16,5,10.0,5.733357376672155,0.38855114424913006
0,10,10,1024,32,5,1.0,3.8554338440497675,0.5293074935056736
0,10,10,1024,64,5,1.0,3.3126504145820883,0.6026928678889496
0,10,10,1024,128,5,10.0,2.780965919490113,0.6607279784002857
0,10,10,1024,256,5,10.0,3.0498562201213844,0.6604380754721314
0,10,10,1024,512,5,10.0,2.649604759807297,0.6993154652785701
0,10,10,1024,1024,5,10.0,2.852677653258848,0.6922759462175071
0,10,10,1024,2048,5,10.0,2.8264378830457955,0.6856786169645657
0,10,10,2048,16,5,10.0,4.970421494684075,0.41315016634704715
0,10,10,2048,32,5,10.0,3.6340338040604627,0.5835018161775971
0,10,10,2048,64,5,10.0,3.259327194271072,0.6264412444443284
0,10,10,2048,128,5,10.0,2.8828049371543116,0.6405235647821707
0,10,10,2048,256,5,10.0,2.8354482295194594,0.6663099018246883
0,10,10,2048,512,5,10.0,2.6473745944751723,0.6848394740854622
0,10,10,2048,1024,5,10.0,2.81881011597328,0.658407827399472
0,10,10,2048,2048,5,10.0,2.8428341300470112,0.6714002437199451
0,2,2,16,16,6,0.1,0.19224311751152132,0.18632591391058573
0,2,2,16,32,6,1.0,0.3540903954613882,0.24015909166805804
0,2,2,16,64,6,0.1,0.17564635037780504,0.5765841030833937
0,2,2,16,128,6,0.1,0.5941652371006743,-0.9129892908240866
0,2,2,16,256,6,0.1,0.2898977923605637,-0.037185786434990487
0,2,2,16,512,6,0.1,0.22860055615562977,0.5208292969445891
0,2,2,16,1024,6,0.1,0.5155709049164606,0.014237192732417525
0,2,2,16,2048,6,0.1,0.4021557326940378,-0.474050940985943
0,2,2,32,16,6,1.0,0.434993518993104,0.028002735088773267
0,2,2,32,32,6,0.1,0.35636941875259087,-0.511243853114622
0,2,2,32,64,6,0.1,0.18364230262845843,0.3813807949667445
0,2,2,32,128,6,1.0,0.34388975026968044,0.41977277563376325
0,2,2,32,256,6,0.1,0.24370117519813084,0.14526883085537967
0,2,2,32,512,6,0.1,0.11609714550187807,0.5622205117372614
0,2,2,32,1024,6,1.0,0.2709785765325615,0.30513260030260636
0,2,2,32,2048,6,0.1,0.28868874616999995,-0.02790538133963638
0,2,2,64,16,6,1.0,0.30597565184741216,-0.17660745078404605
0,2,2,64,32,6,0.1,0.25651582501393855,0.002223387912934305
0,2,2,64,64,6,1.0,0.1714989016235668,0.4247507036659466
0,2,2,64,128,6,1.0,0.2623609195094323,0.3364598841933548
0,2,2,64,256,6,1.0,0.25919835985655904,0.06509862660968446
0,2,2,64,512,6,1.0,0.3278462486560785,-0.028266783026585474
0,2,2,64,1024,6,1.0,0.24923311773745005,0.288592452573599
0,2,2,64,2048,6,1.0,0.303548611841612,0.1239526007319739
0,2,2,128,16,6,1.0,0.2601846999416749,-0.009605859583108112
0,2,2,128,32,6,0.1,0.28961350739207764,-0.1662889642058507
0,2,2,128,64,6,1.0,0.19725306550853533,0.31007994020814156
0,2,2,128,128,6,0.1,0.22583638275242954,0.10155361213642033
0,2,2,128,256,6,1.0,0.24712981786360538,0.05269307350254138
0,2,2,128,512,6,1.0,0.22678260490329394,0.132473911793362
0,2,2,128,1024,6,1.0,0.18213812742103064,0.3053271075436014
0,2,2,128,2048,6,1.0,0.20105049210083334,0.2036832124928979
0,2,2,256,16,6,1.0,0.22711737252721087,0.08489959169681116
0,2,2,256,32,6,1.0,0.22585193498710543,0.0992920331668633
0,2,2,256,64,6,1.0,0.2035261739481175,0.18712633093641307
0,2,2,256,128,6,0.1,0.2118089474996543,0.15318609708160624
0,2,2,256,256,6,0.1,0.21166310398332833,0.16278739445129897
0,2,2,256,512,6,1.0,0.22281577978421463,0.15070251486550945
0,2,2,256,1024,6,1.0,0.22293398238801435,0.1318542373296372
0,2,2,256,2048,6,1.0,0.20523168813738518,0.17749150270982406
0,2,2,512,16,6,1.0,0.21687506422972835,0.12547666360391996
0,2,2,512,32,6,1.0,0.2124647733147425,0.150564827126351
0,2,2,512,64,6,10.0,0.23866980887304345,0.19751061875306686
0,2,2,512,128,6,0.1,0.22916613524925938,0.08380938721450537
0,2,2,512,256,6,1.0,0.20360332435594483,0.1869694911149784
0,2,2,512,512,6,1.0,0.19679514826349687,0.2126519742524715
0,2,2,512,1024,6,0.1,0.2320901310143893,0.07206906459456652
0,2,2,512,2048,6,1.0,0.20798711879539566,0.16250704452683007
0,2,2,1024,16,6,1.0,0.21523098590085588,0.1388660664455722
0,2,2,1024,32,6,1.0,0.21738917712557748,0.13206215145951106
0,2,2,1024,64,6,1.0,0.21042455293927892,0.1627260735963827
0,2,2,1024,128,6,1.0,0.21356193686833452,0.1460527446786034
0,2,2,1024,256,6,1.0,0.20935652534740268,0.1633243741147664
0,2,2,1024,512,6,1.0,0.21013376669047892,0.15835735863568567
0,2,2,1024,1024,6,1.0,0.22318666795025308,0.10716962117118711
0,2,2,1024,2048,6,1.0,0.20372579228028243,0.18109840170197145
0,2,2,2048,16,6,10.0,0.22209675073219973,0.1271737398615096
