,r,C,T,n,fold,best_alpha,mse,evs
0,2,2,128,2048,1,1.0,0.2385782543352469,0.47043383091217206
0,2,2,256,16,1,1.0,0.1603300461014021,0.3720925340952965
0,2,2,256,32,1,1.0,0.14653672255563258,0.46320971326866645
0,2,2,256,64,1,0.1,0.16071138540838611,0.36610735964263474
0,2,2,256,128,1,0.1,0.18085157632912424,0.2853833591402113
0,2,2,256,256,1,0.1,0.12034761637573782,0.5207814822990983
0,2,2,256,512,1,0.1,0.12192766788772036,0.5081849850165366
0,2,2,256,1024,1,0.1,0.18687843114710787,0.3728292910858787
0,2,2,256,2048,1,0.1,0.12192424862708007,0.5240876605797756
0,2,2,512,16,1,1.0,0.1560554811083771,0.394450353192875
0,2,2,512,32,1,0.1,0.12075957137275642,0.5172153574090754
0,2,2,512,64,1,1.0,0.15388398882288407,0.41015981398835166
0,2,2,512,128,1,0.1,0.1491468416295213,0.41348156661799473
0,2,2,512,256,1,1.0,0.10267409166858517,0.5909923938068835
0,2,2,512,512,1,0.1,0.11917264844277184,0.5406344973793042
0,2,2,512,1024,1,0.1,0.12146851846226231,0.5147827143616736
0,2,2,512,2048,1,1.0,0.13108914580929223,0.48985933626065725
0,2,2,1024,16,1,1.0,0.14346194176699423,0.4367851483009929
0,2,2,1024,32,1,1.0,0.13453810031183058,0.4733815302773138
0,2,2,1024,64,1,0.1,0.13598613216392508,0.45610884800515783
0,2,2,1024,128,1,1.0,0.1310334434020047,0.4835396429925002
0,2,2,1024,256,1,0.1,0.10445033344618307,0.582091175818241
0,2,2,1024,512,1,0.1,0.11737187992525216,0.5305469357209032
0,2,2,1024,1024,1,0.1,0.11510493721467283,0.5403373075213457
0,2,2,1024,2048,1,0.1,0.11147858770869216,0.5538676406859764
0,2,2,2048,16,1,1.0,0.13120731406019304,0.4774285408327048
0,2,2,2048,32,1,0.1,0.12613873522332744,0.49541567608285
0,2,2,2048,64,1,1.0,0.1189564972184041,0.5232726166701169
0,2,2,2048,128,1,0.1,0.11629477656337678,0.5364744143592547
0,2,2,2048,256,1,0.1,0.10209633393772038,0.5901702778052904
0,2,2,2048,512,1,0.1,0.11117571140378955,0.5562735434026085
0,2,2,2048,1024,1,0.01,0.1006027372070711,0.6011805916229268
0,2,2,2048,2048,1,0.01,0.10300086870311947,0.5887030814130265
0,2,10,16,16,1,0.01,3.369086097000264,0.5546282137862204
0,2,10,16,32,1,0.01,28.21557117475839,-0.40882460787037256
0,2,10,16,64,1,0.1,3.0806394386830176,0.5446635720005214
0,2,10,16,128,1,0.01,11.180975750803764,-0.042539414867769354
0,2,10,16,256,1,0.01,5.818565692664464,0.8253410848318748
0,2,10,16,512,1,0.01,2.714607952749857,0.7211616428720873
0,2,10,16,1024,1,0.01,3.4306624442214027,0.858027479502862
0,2,10,16,2048,1,0.1,3.824891581454307,0.7265290436068532
0,2,10,32,16,1,0.01,5.499241291175795,0.5327750557136497
0,2,10,32,32,1,1.0,8.980108871323264,0.026399111446168244
0,2,10,32,64,1,0.01,6.633219237505816,0.08319812744746602
0,2,10,32,128,1,0.1,8.889782109013147,-0.05159936904504758
0,2,10,32,256,1,0.01,3.4252133963507934,0.5696171453207686
0,2,10,32,512,1,0.01,7.882773201791498,0.2531921124409038
0,2,10,32,1024,1,0.01,4.2302058780988165,0.5737667203046777
0,2,10,32,2048,1,1.0,6.197507109558396,0.44840449569236596
0,2,10,64,16,1,0.1,5.920133449739738,0.2756397088343733
0,2,10,64,32,1,0.1,4.802368185100774,0.49032516879463983
0,2,10,64,64,1,0.1,4.967081132010007,0.5722343213220077
0,2,10,64,128,1,0.1,5.627614863315216,0.3383192653426569
0,2,10,64,256,1,0.1,3.9632554032771345,0.5572364176466753
0,2,10,64,512,1,0.1,3.3861097915757963,0.6247429619667123
0,2,10,64,1024,1,0.1,2.8717171120250944,0.5655645860746192
0,2,10,64,2048,1,0.01,3.4276608495592815,0.4938669827697115
0,2,10,128,16,1,1.0,5.033318664715526,0.48053185610555194
